execution_id,case_id,condition,source_topic,target_topic,kind,n
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,U,B,weaken,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,U,weaken,2
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,U,weaken,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,G,U,weaken,2
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,U,C,weaken,3
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,X,C,weaken,6
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,X,X,equivalent,5
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,C,strengthen,2
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,X,B,weaken,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,X,C,strengthen,2
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,U,B,strengthen,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,X,B,strengthen,2
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,U,equivalent,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,U,X,weaken,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,U,X,strengthen,2
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,G,equivalent,1
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,G,G,weaken,3
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,G,G,strengthen,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,B,equivalent,14
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,B,strengthen,4
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,C,equivalent,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,C,weaken,14
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,X,equivalent,5
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,X,weaken,12
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,B,strengthen,10
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,X,strengthen,22
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,C,strengthen,9
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,G,weaken,4
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,X,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,C,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,B,weaken,7
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,C,weaken,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,B,weaken,11
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,X,strengthen,10
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,X,strengthen,5
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,X,weaken,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,U,U,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,X,equivalent,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,G,G,equivalent,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,G,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,U,C,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,G,U,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,U,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,C,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,X,G,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,G,C,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,X,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,G,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,X,equivalent,12
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,C,C,strengthen,18
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,C,C,weaken,13
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,B,strengthen,15
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,B,equivalent,15
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,C,C,equivalent,15
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,G,C,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,X,weaken,12
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,X,strengthen,17
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,B,weaken,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,X,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,G,strengthen,4
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,X,strengthen,5
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,C,X,strengthen,9
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,C,X,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,G,G,strengthen,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,G,X,strengthen,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,B,strengthen,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,G,G,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,G,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,B,weaken,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,C,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,G,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,C,U,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,X,C,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,B,U,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,B,B,strengthen,9
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,C,C,weaken,12
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,C,C,equivalent,9
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,B,B,equivalent,14
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,X,strengthen,12
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,X,weaken,9
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,C,C,strengthen,16
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,B,strengthen,7
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,B,B,weaken,11
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,X,equivalent,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,C,X,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,C,weaken,5
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,G,G,equivalent,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,G,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,C,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,B,X,strengthen,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,G,C,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,B,weaken,5
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,G,G,weaken,4
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,U,G,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,U,B,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-8,split-generic,X,G,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,X,equivalent,4
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,X,strengthen,10
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,C,C,weaken,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,C,C,equivalent,5
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,B,weaken,13
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,B,strengthen,8
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,C,C,strengthen,13
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,X,weaken,6
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,G,G,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,B,equivalent,13
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,G,G,equivalent,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,C,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,G,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,G,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,X,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,X,weaken,4
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,C,X,strengthen,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,C,strengthen,3
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,B,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,U,G,equivalent,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,X,B,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,U,B,weaken,2
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,G,U,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,U,G,weaken,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,G,B,strengthen,1
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-8,split-specialist-aligned,G,U,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,C,equivalent,14
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,B,B,equivalent,13
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,G,equivalent,4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,X,equivalent,11
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,C,weaken,6
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,X,weaken,5
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,G,weaken,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,C,weaken,29
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,X,weaken,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,C,strengthen,7
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,C,strengthen,27
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,B,B,strengthen,28
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,B,weaken,7
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,B,B,weaken,26
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,X,strengthen,17
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,C,strengthen,4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,B,X,strengthen,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,B,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,X,strengthen,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,B,X,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,G,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,G,weaken,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,X,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,G,weaken,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,X,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,C,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,C,B,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,X,G,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,X,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-9,full-generic,G,B,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,C,C,equivalent,12
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,X,weaken,11
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,X,equivalent,12
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,B,weaken,28
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,B,equivalent,10
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,C,C,weaken,24
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,C,C,strengthen,24
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,B,strengthen,27
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,X,strengthen,7
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,B,weaken,10
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,X,strengthen,23
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,C,X,strengthen,6
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,C,weaken,4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,B,strengthen,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,X,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,B,equivalent,4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,C,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,C,X,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,C,X,equivalent,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,C,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,X,U,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-9,full-specialist,B,U,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,C,equivalent,11
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,B,B,weaken,26
